,AGENT_EXECUTING,AGENT_EXECUTING_PENDING,AGENT_SCHEDULING,AGENT_SCHEDULING_PENDING,AGENT_STAGING_INPUT,AGENT_STAGING_INPUT_PENDING,AGENT_STAGING_OUTPUT,AGENT_STAGING_OUTPUT_PENDING,CANCELED,DONE,FAILED,NEW,UMGR_SCHEDULING,UMGR_SCHEDULING_PENDING,UMGR_STAGING_INPUT,UMGR_STAGING_INPUT_PENDING,UMGR_STAGING_OUTPUT,UMGR_STAGING_OUTPUT_PENDING,U_AGENT_EXECUTING,U_AGENT_QUEUING,U_AGENT_QUEUING_EXEC,U_AGENT_SCHEDULING,U_UMGR_BINDING,U_UMGR_SCHEDULING,experiment,hid,pid,sid,uid,util_u_eprep,util_u_equeue,util_u_exec_app,util_u_exec_cu,util_u_exec_orte,util_u_exec_rp,util_u_pre_exec,util_u_total,util_u_unschedule
46,13176.171700000763,13175.873300075531,13175.86460018158,13175.862699985504,13175.697100162506,13174.678699970245,13244.283800125122,13244.281800031662,,13247.10739994049,,13174.536499977112,13174.677299976349,13174.676399946213,13174.67829990387,13174.67779994011,13247.107199907303,13244.297300100327,68.11010003089905,0.0019001960754394531,0.2983999252319336,0.008699893951416016,0.0009000301361083984,0.13989996910095215,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000046,0.01230001449584961,0.3048999309539795,,0.1232001781463623,,0.11640000343322754,0.10299992561340332,68.42059993743896,
47,13176.828299999237,13176.825700044632,13176.816900014877,13176.81450009346,13176.791599988937,13174.798799991608,13244.597300052643,13244.595200061798,,13247.10739994049,,13174.687399864197,13174.797399997711,13174.796700000763,13174.798399925232,13174.79759979248,13247.107199907303,13244.611900091171,67.76690006256104,0.002399921417236328,0.002599954605102539,0.008800029754638672,0.0006999969482421875,0.10930013656616211,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000047,0.00690007209777832,0.009199857711791992,,0.07879996299743652,,0.07200002670288086,0.05789995193481445,67.78079986572266,
48,13176.88270020485,13176.84650015831,13176.838000059128,13176.835700035095,13176.791599988937,13174.947699785233,13244.38940000534,13244.387300014496,,13247.10739994049,,13174.82339978218,13174.945499897003,13174.944599866867,13174.946999788284,13174.945999860764,13247.107199907303,13244.402700185776,67.5045998096466,0.0023000240325927734,0.03620004653930664,0.008500099182128906,0.0009000301361083984,0.1212000846862793,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000048,0.006399869918823242,0.04270005226135254,,0.08649992942810059,,0.07109999656677246,0.06590008735656738,67.55850005149841,
49,13176.935600042343,13176.867200136185,13176.858200073242,13176.856100082397,13176.791599988937,13175.0882999897,13244.176800012589,13244.174300193787,,13247.10739994049,,13174.968699932098,13175.086899995804,13175.085599899292,13175.087899923325,13175.087199926376,13247.107199907303,13244.191800117493,67.23870015144348,0.0020999908447265625,0.06839990615844727,0.009000062942504883,0.0013000965118408203,0.11689996719360352,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000049,0.006600141525268555,0.07529997825622559,,0.09590005874633789,,0.08449983596801758,0.07240009307861328,67.31990003585815,
50,13176.99310016632,13176.906700134277,13176.898000001907,13176.895500183105,13176.791599988937,13175.218599796295,13222.401200056076,13222.39930009842,,13225.504499912262,,13175.111299991608,13175.217199802399,13175.216199874878,13175.218299865723,13175.21749997139,13225.504399776459,13222.41370010376,45.40619993209839,0.002499818801879883,0.08640003204345703,0.008700132369995117,0.0009999275207519531,0.10489988327026367,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000050,0.00709986686706543,0.09300017356872559,,0.10599994659423828,,0.07960009574890137,0.0840001106262207,45.503300189971924,
51,13177.052400112152,13176.929000139236,13176.91990017891,13176.917600154877,13176.791599988937,13175.353499889374,13222.821799993515,13222.819600105286,,13225.504499912262,,13175.23929977417,13175.351999998093,13175.351099967957,13175.352999925613,13175.352299928665,13225.504399776459,13222.83480000496,45.767199993133545,0.0023000240325927734,0.12339997291564941,0.009099960327148438,0.0009000301361083984,0.1118001937866211,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000051,0.009299993515014648,0.12980008125305176,,0.12489986419677734,,0.0885000228881836,0.09539985656738281,45.901000022888184,
52,13177.114799976349,13176.948000192642,13176.941100120544,13176.939100027084,13176.791599988937,13175.475599765778,13222.60790014267,13222.606100082397,,13225.504499912262,,13175.369699954987,13175.473899841309,13175.472899913788,13175.474999904633,13175.474299907684,13225.504399776459,13222.619899988174,45.491300106048584,0.002000093460083008,0.16679978370666504,0.00690007209777832,0.0009999275207519531,0.10319995880126953,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000052,0.007400035858154297,0.17199993133544922,,0.13680005073547363,,0.09100008010864258,0.11170005798339844,45.66760015487671,
53,13177.172100067139,13176.969799995422,13176.961600065231,13176.95980000496,13176.791599988937,13175.609899997711,13222.714900016785,13222.712700128555,,13225.504499912262,,13175.487799882889,13175.608199834824,13175.606999874115,13175.609399795532,13175.608699798584,13225.504399776459,13222.726000070572,45.540600061416626,0.0018000602722167969,0.2023000717163086,0.008199930191040039,0.001199960708618164,0.11919999122619629,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000053,0.006400108337402344,0.20869994163513184,,0.12890005111694336,,0.08459997177124023,0.1082000732421875,45.75440001487732,
54,13177.231199979782,13176.990499973297,13176.982000112534,13176.980100154877,13176.791599988937,13175.732699871063,13222.621700048447,13222.607200145721,,13225.504499912262,,13175.617899894714,13175.726599931717,13175.724099874496,13175.732199907303,13175.730999946594,13225.504399776459,13222.63370013237,45.37600016593933,0.0018999576568603516,0.24070000648498535,0.008499860763549805,0.0025000572204589844,0.10619997978210449,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000054,0.006400108337402344,0.24719977378845215,,0.12810015678405762,,0.09719991683959961,0.10930013656616211,45.66380000114441,
55,13177.919300079346,13177.917200088501,13177.909300088882,13177.90750002861,13177.884900093079,13175.855599880219,13223.133100032806,13223.131000041962,,13225.504499912262,,13175.742599964142,13175.85439991951,13175.853099822998,13175.855199813843,13175.854699850082,13225.504399776459,13223.14560008049,45.21169996261597,0.0018000602722167969,0.0020999908447265625,0.007899999618530273,0.0013000965118408203,0.11049985885620117,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000055,0.007400035858154297,0.007999897003173828,,0.09800004959106445,,0.08430004119873047,0.07769989967346191,45.223999977111816,
56,13177.97839999199,13177.935700178146,13177.927700042725,13177.925899982452,13177.884900093079,13175.972599983215,13223.874700069427,13223.872600078583,,13225.504499912262,,13175.861699819565,13175.971299886703,13175.969999790192,13175.97219991684,13175.971599817276,13225.504399776459,13223.890500068665,45.89420008659363,0.0018000602722167969,0.04269981384277344,0.00800013542175293,0.0013000965118408203,0.10829997062683105,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000056,0.00820016860961914,0.04869985580444336,,0.10940003395080566,,0.07489991188049316,0.08410000801086426,45.94889998435974,
57,13178.035200119019,13177.953500032425,13177.94520020485,13177.943500041962,13177.884900093079,13176.089099884033,13223.662900209427,13223.661000013351,,13225.504499912262,,13175.978199958801,13176.087599992752,13176.086399793625,13176.088699817657,13176.08799982071,13225.504399776459,13223.67390012741,45.625799894332886,0.0017001628875732422,0.08170008659362793,0.008299827575683594,0.0012001991271972656,0.1081998348236084,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000057,0.006399869918823242,0.0878000259399414,,0.10609984397888184,,0.08420014381408691,0.08619999885559082,45.720799922943115,
58,13178.095900058746,13177.972700119019,13177.964600086212,13177.963000059128,13177.884900093079,13176.205499887466,13223.554200172424,13223.552200078964,,13225.504499912262,,13176.094799995422,13176.204299926758,13176.20309996605,13176.205199956894,13176.20459985733,13225.504399776459,13223.567300081253,45.456300020217896,0.001600027084350586,0.1231999397277832,0.008100032806396484,0.001199960708618164,0.10829997062683105,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000058,0.007899999618530273,0.12929987907409668,,0.14170002937316895,,0.32920002937316895,0.11840009689331055,45.59019994735718,
59,13178.15700006485,13177.993400096893,13177.985300064087,13177.983100175858,13177.884900093079,13176.339099884033,13223.569300174713,13223.555000066757,,13225.504499912262,,13176.213599920273,13176.337699890137,13176.33629989624,13176.338699817657,13176.337899923325,13225.504399776459,13223.581300020218,45.39800000190735,0.002199888229370117,0.16359996795654297,0.008100032806396484,0.001399993896484375,0.12269997596740723,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000059,0.0065000057220458984,0.1696000099182129,,0.13590002059936523,,0.08319997787475586,0.11370015144348145,45.60190010070801,
60,13178.217900037766,13178.013700008392,13178.005800008774,13178.004100084305,13177.884900093079,13176.503099918365,13223.892300128937,13223.875699996948,,13225.504499912262,,13176.346999883652,13176.50099992752,13176.499799966812,13176.501899957657,13176.501199960709,13225.504399776459,13223.905800104141,45.65779995918274,0.0016999244689941406,0.20420002937316895,0.007899999618530273,0.001199960708618164,0.1528000831604004,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000060,0.007500171661376953,0.2100999355316162,,0.11809992790222168,,0.08839988708496094,0.09640002250671387,45.91159987449646,
61,13178.277100086212,13178.035300016403,13178.0273001194,13178.025200128555,13177.884900093079,13176.641499996185,13223.343100070953,13223.340500116348,,13225.504499912262,,13176.524499893188,13176.639699935913,13176.638399839401,13176.64109992981,13176.639899969101,13225.504399776459,13223.357100009918,45.06340003013611,0.0020999908447265625,0.24180006980895996,0.007999897003173828,0.0013000965118408203,0.11389994621276855,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000061,0.009200096130371094,0.24769997596740723,,0.11100006103515625,,0.08889985084533691,0.08899998664855957,45.31640005111694,
62,13178.33880019188,13178.058400154114,13178.050400018692,13178.048600196838,13177.884900093079,13176.81049990654,13223.676300048828,13223.662600040436,,13225.504499912262,,13176.662299871445,13176.809099912643,13176.808099985123,13176.80999994278,13176.809399843216,13225.504399776459,13223.687700033188,45.32379984855652,0.0017998218536376953,0.28040003776550293,0.00800013542175293,0.0009999275207519531,0.14580011367797852,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000062,0.007599830627441406,0.28620004653930664,,0.125,,0.08430004119873047,0.10570001602172852,45.67330002784729,
63,13179.01390004158,13179.011900186539,13179.003900051117,13179.001900196075,13178.980600118637,13176.94939994812,13225.561100006104,13225.559100151062,,13228.538399934769,,13176.831799983978,13176.944099903107,13176.942799806595,13176.948999881744,13176.944299936295,13228.53819990158,13225.570500135422,46.54520010948181,0.0019998550415039062,0.0019998550415039062,0.00800013542175293,0.0013000965118408203,0.11099982261657715,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000063,0.0062999725341796875,0.007799863815307617,,0.10430002212524414,,0.07350015640258789,0.0829000473022461,46.55799984931946,
64,13179.070300102234,13179.031300067902,13179.023000001907,13179.021000146866,13178.980600118637,13177.061699867249,13225.036900043488,13225.03450012207,,13228.538399934769,,13176.956399917603,13177.060299873352,13177.059399843216,13177.061299800873,13177.060599803925,13228.53819990158,13225.047800064087,45.964200019836426,0.0019998550415039062,0.03900003433227539,0.008300065994262695,0.0009000301361083984,0.10299992561340332,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000064,0.016000032424926758,0.04500007629394531,,0.10570001602172852,,0.08229994773864746,0.08340001106262207,46.01349997520447,
65,13179.136300086975,13179.06550002098,13179.05680012703,13179.054400205612,13178.980600118637,13177.192899942398,13224.930900096893,13224.928500175476,,13228.538399934769,,13177.078799962997,13177.19119977951,13177.190399885178,13177.192099809647,13177.191499948502,13228.53819990158,13224.943600177765,45.79220008850098,0.002399921417236328,0.0708000659942627,0.008699893951416016,0.0007998943328857422,0.11159992218017578,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000065,0.0065000057220458984,0.07699990272521973,,0.22189998626708984,,0.07669997215270996,0.19369983673095703,45.873899936676025,
66,13179.19169998169,13179.090700149536,13179.081600189209,13179.079699993134,13178.980600118637,13177.35269999504,13225.063400030136,13225.038800001144,,13228.538399934769,,13177.205199956894,13177.351699829102,13177.307099819183,13177.35239982605,13177.35189986229,13228.53819990158,13225.074100017548,45.847100019454956,0.0019001960754394531,0.10099983215332031,0.009099960327148438,0.04460000991821289,0.10189986228942871,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000066,0.008900165557861328,0.10759997367858887,,0.22539997100830078,,0.0829000473022461,0.1166999340057373,46.02060008049011,
67,13179.255800008774,13179.115200042725,13179.105600118637,13179.10339999199,13178.980600118637,13177.480899810791,13224.621400117874,13224.61930012703,,13228.538399934769,,13177.366699934006,13177.479599952698,13177.47839999199,13177.48039984703,13177.47989988327,13228.53819990158,13224.632000207901,45.363500118255615,0.0022001266479492188,0.14059996604919434,0.009599924087524414,0.001199960708618164,0.11170005798339844,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000067,0.010100126266479492,0.14739990234375,,0.13459992408752441,,0.12820005416870117,0.11229991912841797,45.51579999923706,
68,13179.317200183868,13179.13370013237,13179.124900102615,13179.123200178146,13178.980600118637,13177.618999958038,13225.04960012436,13225.035900115967,,13228.538399934769,,13177.51289987564,13177.616399765015,13177.615599870682,13177.61829996109,13177.616699934006,13228.53819990158,13225.06150007248,45.71869993209839,0.0016999244689941406,0.18350005149841309,0.008800029754638672,0.0007998943328857422,0.10269999504089355,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000068,0.06209993362426758,0.18990015983581543,,0.11150002479553223,,0.07789993286132812,0.08649992942810059,45.93959999084473,
69,13179.428200006485,13179.153599977493,13179.144100189209,13179.141700029373,13178.980600118637,13177.767799854279,13225.772400140762,13225.769200086594,,13228.538399934769,,13177.64829993248,13177.765899896622,13177.764799833298,13177.767499923706,13177.766799926758,13228.53819990158,13225.782299995422,46.34100008010864,0.0024001598358154297,0.2746000289916992,0.009499788284301758,0.0011000633239746094,0.1164999008178711,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000069,0.010300159454345703,0.2812998294830322,,0.12750005722045898,,0.08879995346069336,0.1055002212524414,46.62689995765686,
70,13179.495700120926,13179.170800209045,13179.163600206375,13179.1617000103,13178.980600118637,13177.886499881744,13225.886600017548,13225.884000062943,,13228.538399934769,,13177.774199962616,13177.883699893951,13177.882499933243,13177.884999990463,13177.883999824524,13228.53819990158,13225.896000146866,46.3882999420166,0.0019001960754394531,0.32489991188049316,0.007200002670288086,0.001199960708618164,0.10829997062683105,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000070,0.007899999618530273,0.33010005950927734,,0.1503000259399414,,0.08640003204345703,0.12749981880187988,46.722700119018555,
71,13180.263300180435,13180.261100053787,13180.253100156784,13180.251100063324,13180.074599981308,13178.000799894333,13226.91120004654,13226.909399986267,,13228.538399934769,,13177.889699935913,13177.998799800873,13177.99799990654,13178.000399827957,13177.999099969864,13228.53819990158,13226.922000169754,46.64609980583191,0.002000093460083008,0.0022001266479492188,0.007999897003173828,0.0007998943328857422,0.10829997062683105,exp5,nid25349,pilot.0000,rp.session.two.jdakka.017623.0003,unit.000071,0.006399869918823242,0.007899999618530273,,0.08360004425048828,,0.0775001049041748,0.0671999454498291,46.65879988670349,
